X,Y,OBJECTID,ROAD,ROAD_NAME,COMMON_USAGE_NAME,START_SLK,END_SLK,CWY,START_TRUE_DIST,END_TRUE_DIST,NETWORK_TYPE,XSP,RA_NO,RA_NAME,LG_NO,LG_NAME,REST_AREA_TYPE,STAY_24_HOUR,REST_AREA_NAME,OWNERSHIP,INFORMATION_BOARD,SCENIC_LOOKOUT,COMMEMORATION_WAY,SURFACE,SURFACE_TYPE,SURFACE_AREA,CONSTRUCTED_SHELTER,NATURAL_SHADE,LIGHTING_PRESENT,NUMBER_OF_BINS,NUMBER_OF_TOILETS,ACCESSIBLE_TOILETS,EFFLUENT_DUMP_SITE,NUMBER_OF_TABLES,ACCESSIBLE_TABLES,ROUTE_NE_ID
117.849435904,-31.933097919,126600,M041,York Merredin,Bruce Rock Quairading Rd,113.58,113.58,Single,113.96,113.96,State Road,Left,08,Wheatbelt,403,Bruce Rock,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,350,No,No,,1,0,No,No,0,No,247884
118.905117672,-33.9416358359999,126601,M005,Broomehill Jerramungup,Gnowangerup Jerramungup Rd,128.71,128.71,Single,128.8,128.8,State Road,Right,01,Great Southern,318,Jerramungup,Minor Rest Area,No,Chitttoworup road Rest area,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247585
116.101655269,-32.1889661169999,126602,H001,Albany Hwy,Albany Hwy,36.97,36.97,Single,37.05,37.05,State Road,Right,07,Metropolitan,101,Armadale (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247561
120.447240614,-27.0996203179999,126603,H049,Goldfields Hwy,Goldfields Hwy,544.02,544.02,Single,543.75,543.75,State Road,Left,05,Goldfields - Esperance,706,Wiluna,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,4200,Yes,No,,3,0,No,No,1,Yes,247645
119.375470202,-20.3099525389999,126604,H006,Great Northern Hwy,Great Northern Hwy,1693.84,1693.84,Single,1687.38,1687.38,State Road,Right,11,Pilbara,813,Port Hedland (T),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247653
118.560104592,-20.417472615,126605,H006,Great Northern Hwy,Great Northern Hwy,1599.23,1599.23,Single,1592.06,1592.06,State Road,Left,11,Pilbara,813,Port Hedland (T),Minor Rest Area,No,FMG Rail Lookout,Other,No,Yes,,Surfaced,Single Seal,,Yes,No,,2,0,No,No,2,Yes,247653
114.644620097,-28.3833431049999,126606,H007,North West Coastal Hwy,North West Coastal Hwy,47.9,47.9,Single,47.92,47.92,State Road,Left,14,Mid West-Gascoyne,513,Northampton,Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Two Coat Seal,1050,Yes,No,,3,0,No,No,1,No,247803
116.005827314,-32.238476702,126607,H009,South Western Hwy,South Western Hwy,10.15,10.15,Single,10.15,10.15,State Road,Right,07,Metropolitan,108,Serpentine - Jarrahdale,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,4,0,No,No,0,No,247846
115.408077907,-22.020893509,126608,M049,Onslow,Onslow Rd,19.9,19.9,Single,19.9,19.9,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Primer Seal,,No,No,,1,0,No,No,0,No,247810
115.260115788,-21.922832501,126609,M049,Onslow,Onslow Rd,38.68,38.68,Single,38.68,38.68,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,,,No,No,,2,,No,No,,No,247810
115.255477784,-21.919884066,126610,M049,Onslow,Onslow Rd,39.26,39.26,Single,39.26,39.26,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,,,No,No,,1,,No,No,,No,247810
118.155724845,-32.6696040149999,126611,M038,Narrogin Kondinin,Johnston St,139.35,139.35,Single,107.53,107.53,State Road,Right,08,Wheatbelt,412,Kulin,Major Rest Area,No,Kulin Tourist Information Bay,Other,Yes,No,,Surfaced,Asphalt Dense Graded,,Yes,Yes,Powered Site,4,1,Yes,Yes,2,Yes,247801
116.243264607,-31.769242189,126612,M026,Toodyay,Toodyay Rd,3.03,3.03,Single,3.03,3.03,State Road,Left,07,Metropolitan,109,Swan (C),Minor Rest Area,No,Noble Falls,Other,No,No,,Unsurfaced,,,Yes,No,,7,1,No,No,1,No,247858
115.6078779,-29.389715575,126613,M028,Midlands,Midlands Rd,186.99,186.99,Single,186.75,186.75,State Road,Left,14,Mid West-Gascoyne,515,Three Springs,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,150,No,Yes,,1,0,No,No,0,No,247785
114.637034172,-28.1923438229999,126614,H007,North West Coastal Hwy,North West Coastal Hwy,71.07,71.07,Single,71.04,71.04,State Road,Left,14,Mid West-Gascoyne,513,Northampton,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,4455,No,No,,2,0,No,No,0,No,247803
120.505153338,-33.655998827,126615,H008,South Coast Hwy,South Coast Hwy,336.21,336.21,Single,336.84,336.84,State Road,Right,01,Great Southern,610,Ravensthorpe,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247842
121.479169594,-19.450973092,126616,H006,Great Northern Hwy,Great Northern Hwy,1931.12,1931.12,Single,1939.65,1939.65,State Road,Right,06,Kimberley,001,Broome,Heavy Vehicle Rest Area,No,,Main Roads,No,No,Warlu Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
118.86519277,-32.449270376,126617,H052,Brookton Hwy,Marshall St,312.2,312.2,Single,308.97,308.97,State Road,Right,08,Wheatbelt,410,Kondinin,Major Rest Area,No,,Other,Yes,No,,Surfaced,Single Seal,,Yes,Yes,Powered Site,3,0,No,No,2,Yes,247583
119.104748253,-28.011520054,126618,M069,Mt Magnet Leinster Rd,Mt Magnet Sandstone Rd,134.16,134.16,Single,134.16,134.16,State Road,Left,14,Mid West-Gascoyne,701,Sandstone,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,770,No,No,,2,0,No,No,0,No,279527004
116.973051053,-22.9463386419999,126619,M029,Nanutarra Munjina,Nanutarra Munjina Rd,174.69,174.69,Single,174.69,174.69,State Road,Left,11,Pilbara,811,Ashburton,Major Rest Area,Yes,Beasly Creek,Main Roads,Yes,No,,Surfaced,Two Coat Seal,9975,Yes,No,Solar Powered Site,5,2,Yes,Yes,5,Yes,247800
115.79563776,-28.859563351,126620,M039,Wubin Mullewa,Mullewa Wubin Rd,171.3,171.3,Single,171.33,171.33,State Road,Right,14,Mid West-Gascoyne,511,Morawa,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,389,No,No,,1,0,No,No,0,No,247883
121.343290189,-30.474751516,126621,H049,Goldfields Hwy,Goldfields Hwy,110.08,110.08,Single,109.81,109.81,State Road,Right,05,Goldfields - Esperance,605,Kalgoorlie - Boulder (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247645
116.447319946,-20.8992490759999,126622,H007,North West Coastal Hwy,North West Coastal Hwy,1061.01,1061.01,Single,1056.71,1056.71,State Road,Right,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,2,Yes,No,0,No,247803
117.202015934,-34.994056176,126623,H009,South Western Hwy,South Coast Hwy,447.67,447.67,Single,446.99,446.99,State Road,Left,01,Great Southern,305,Denmark,Minor Rest Area,No,Happy Valley Rest Area,Main Roads,No,No,,Unsurfaced,,,Yes,Yes,,1,0,No,No,1,Yes,247846
118.749852906,-34.363062607,126624,H008,South Coast Hwy,South Coast Hwy,116.89,116.89,Single,116.73,116.73,State Road,Left,01,Great Southern,318,Jerramungup,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247842
114.5872405,-28.351676588,126625,M058,Northampton Kalbarri,Northampton Port Gregory Rd,5.16,5.16,Single,5.16,5.16,State Road,Right,14,Mid West-Gascoyne,513,Northampton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1000,No,No,,1,0,No,No,0,No,203544791
118.264759393,-32.495564225,126626,H052,Brookton Hwy,Graham St,251.65,251.65,Single,248.6,248.6,State Road,Right,08,Wheatbelt,410,Kondinin,Minor Rest Area,No,,Other,Yes,No,,Surfaced,Single Seal,,Yes,Yes,Powered Site,3,1,Yes,No,1,Yes,247583
117.69552818,-33.887935034,126627,M005,Broomehill Jerramungup,Broomehill Gnowangerup Rd,3.25,3.25,Single,3.25,3.25,State Road,Right,01,Great Southern,303,Broomehill - Tambellup,Minor Rest Area,No,Pallinup Road rest Area,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247585
115.509337567,-28.543454798,126628,H050,Geraldton Mt Magnet Rd,Gray St,94.97,94.97,Single,95.82,95.82,State Road,Right,14,Mid West-Gascoyne,505,Greater Geraldton (C),Minor Rest Area,No,Shire Maintained,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,247642
115.500148942,-22.542331195,126629,H007,North West Coastal Hwy,North West Coastal Hwy,839.73,839.73,Single,835.53,835.53,State Road,Right,11,Pilbara,811,Ashburton,Roadhouse,Yes,Private Nanutarra,Other,No,No,,Surfaced,,,Yes,Yes,Powered Site,1,1,Yes,No,1,Yes,247803
121.627181255,-31.2147345989999,126630,H049,Goldfields Hwy,Goldfields Hwy,16.55,16.55,Single,16.51,16.51,State Road,Left,05,Goldfields - Esperance,602,Coolgardie,Minor Rest Area,No,Kambalda Art Centre,Other,Yes,No,,Surfaced,Asphalt Dense Graded,6000,No,No,,3,0,No,No,3,No,247645
115.968262417,-21.555007114,126631,H007,North West Coastal Hwy,North West Coastal Hwy,967.04,967.04,Single,962.74,962.74,State Road,Right,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247803
114.081571545,-23.69616279,126632,H007,North West Coastal Hwy,North West Coastal Hwy,628.99,628.99,Single,624.79,624.79,State Road,Right,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,4350,No,No,,3,0,No,No,0,No,247803
115.862541938,-32.6802506239999,126633,H009,South Western Hwy,South Western Hwy,63.84,63.84,Single,63.84,63.84,State Road,Left,02,South West,215,Murray,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,4,0,No,No,1,Yes,247846
113.901665471,-23.2845876969999,126634,H048,Minilya Exmouth Rd,Minilya Exmouth Rd,56.09,56.09,Single,56.09,56.09,State Road,Left,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1725,No,No,,1,0,No,No,0,No,247789
118.782171486,-22.870025443,126635,H006,Great Northern Hwy,Great Northern Hwy,1296.7,1296.7,Single,1289.54,1289.54,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247653
118.777849427,-22.8638150789999,126636,H006,Great Northern Hwy,Great Northern Hwy,1297.52,1297.52,Single,1290.36,1290.36,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247653
115.74150649,-32.815796545,126637,H057,Forrest Hwy,Forrest Hwy,28.83,28.83,Right,28.83,28.83,State Road,Right,02,South West,209,Waroona,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,Powered Site,8,4,Yes,No,2,Yes,204963193
115.749293199,-32.737845766,126638,H057,Forrest Hwy,Forrest Hwy,20.1,20.1,Left,20.1,20.1,State Road,Left,02,South West,215,Murray,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,1,0,No,No,0,No,204963193
119.384466544,-33.092787404,126639,M037,Collie Lake King,Newdegate Ravensthorpe Rd,362.05,362.05,Single,327.1,327.1,State Road,Left,08,Wheatbelt,311,Lake Grace,Heavy Vehicle Rest Area,Yes,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247616
116.810786387,-34.9946959399999,126640,H009,South Western Hwy,South Coast Hwy,406.99,406.99,Single,406.44,406.44,State Road,Right,02,South West,213,Manjimup,Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,247846
114.968392677,-29.6440548259999,126641,M045,Indian Ocean Dr,Indian Ocean Dr,246.65,246.65,Single,247.46,247.46,State Road,Left,14,Mid West-Gascoyne,508,Irwin,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,1137,Yes,No,,3,0,No,No,1,Yes,247614
115.006268777,-29.2602683449999,126642,H004,Brand Hwy,Brand Hwy,297.24,297.24,Single,295.28,295.28,State Road,Left,14,Mid West-Gascoyne,508,Irwin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,927,No,Yes,,1,0,No,No,0,No,247578
119.584216891,-26.478371959,126643,H049,Goldfields Hwy,Goldfields Hwy,679.63,679.63,Single,674.48,674.48,State Road,Right,05,Goldfields - Esperance,703,Meekatharra,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247645
119.584416617,-26.4783853009999,126644,H049,Goldfields Hwy,Goldfields Hwy,679.61,679.61,Single,674.46,674.46,State Road,Left,05,Goldfields - Esperance,703,Meekatharra,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247645
116.538523199,-33.2101113049999,126645,M066,Collie Williams,Collie Williams Rd,43.27,43.27,Single,43.27,43.27,State Road,Left,08,Wheatbelt,430,Williams,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,0,0,No,No,0,No,202377709
118.097548701,-31.1806445729999,126646,M016,Goomalling Merredin,Railway Av,132.06,132.06,Single,132.06,132.06,State Road,Right,08,Wheatbelt,422,Nungarin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1200,No,Yes,,2,0,No,No,0,No,247647
118.933825401,-31.3508078419999,126647,H005,Great Eastern Hwy,Great Eastern Hwy,325.14,325.14,Single,325.56,325.56,State Road,Right,08,Wheatbelt,611,Yilgarn,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,600,No,No,,1,0,No,No,0,No,247651
127.722485102,-18.140085821,126648,H006,Great Northern Hwy,Great Northern Hwy,2830.59,2830.59,Single,2831.45,2831.45,State Road,Left,06,Kimberley,002,Halls Creek,Heavy Vehicle Rest Area,No,,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
115.962438091,-32.1857860609999,126649,H017,Tonkin Hwy,Tonkin Hwy,78.66,78.66,Left,78.66,78.66,State Road,Left,07,Metropolitan,108,Serpentine - Jarrahdale,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,247857
115.962122722,-32.1857474139999,126650,H017,Tonkin Hwy,Tonkin Hwy,78.62,78.62,Right,78.62,78.62,State Road,Right,07,Metropolitan,108,Serpentine - Jarrahdale,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,247857
117.144814081,-29.565136181,126651,H006,Great Northern Hwy,Great Northern Hwy,337.82,337.82,Single,332.61,332.61,State Road,Left,14,Mid West-Gascoyne,707,Yalgoo,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,2640,No,No,,4,2,No,No,4,No,247653
120.224322684,-26.5987868399999,126652,H049,Goldfields Hwy,Goldfields Hwy,606.38,606.38,Single,606.11,606.11,State Road,Left,05,Goldfields - Esperance,706,Wiluna,Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Two Coat Seal,3200,Yes,No,,3,0,No,No,1,No,247645
116.091991753,-29.9636166299999,126653,M028,Midlands,Midlands Rd,101.93,101.93,Single,101.69,101.69,State Road,Right,14,Mid West-Gascoyne,519,Coorow,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,492,No,No,,1,0,No,No,0,No,247785
117.190205152,-33.9440174389999,126654,H001,Albany Hwy,Albany Hwy,266.65,266.65,Single,266.24,266.24,State Road,Left,01,Great Southern,310,Kojonup,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247561
117.374571952,-31.178509554,126655,M016,Goomalling Merredin,Goomalling Wyalkatchem Rd,55.68,55.68,Single,55.68,55.68,State Road,Right,08,Wheatbelt,431,Wyalkatchem,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1000,No,Yes,,2,0,No,No,1,No,247647
117.334479413,-31.164861765,126656,M016,Goomalling Merredin,Goomalling Wyalkatchem Rd,51.3,51.3,Single,51.3,51.3,State Road,Left,08,Wheatbelt,431,Wyalkatchem,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,600,No,Yes,,1,0,No,No,1,No,247647
119.034992476,-31.3226914909999,126657,H005,Great Eastern Hwy,Great Eastern Hwy,335.54,335.54,Single,335.96,335.96,State Road,Right,08,Wheatbelt,611,Yilgarn,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,400,No,No,,1,0,No,No,0,No,247651
120.2249989,-26.6036536299999,126658,H049,Goldfields Hwy,Goldfields Hwy,605.84,605.84,Single,605.57,605.57,State Road,Right,05,Goldfields - Esperance,706,Wiluna,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,5500,Yes,Yes,,1,0,No,No,1,No,247645
115.684448351,-33.3705631669999,126659,H009,South Western Hwy,South Western Hwy,156.61,156.61,Single,156.41,156.41,State Road,Right,02,South West,204,Bunbury (C),Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,8,0,No,No,3,Yes,247846
117.274778378,-32.3196390919999,126660,H052,Brookton Hwy,Brookton-Corrigin Rd,139.1,139.1,Single,138.24,138.24,State Road,Left,08,Wheatbelt,402,Brookton,Heavy Vehicle Rest Area,Yes,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,1,0,No,No,0,No,247583
117.397333822,-32.011970127,126661,M041,York Merredin,Quairading York Rd,67.13,67.13,Single,67.51,67.51,State Road,Right,08,Wheatbelt,424,Quairading,Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,247884
121.759025781,-32.330896998,126662,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,180.8,180.8,Single,180.76,180.76,State Road,Left,05,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247618
126.916945984,-18.6641852779999,126663,H006,Great Northern Hwy,Great Northern Hwy,2711.8,2711.8,Single,2720.33,2720.33,State Road,Left,06,Kimberley,002,Halls Creek,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
119.310439586,-25.371879786,126664,H006,Great Northern Hwy,Great Northern Hwy,918.8,918.8,Single,912.61,912.61,State Road,Right,14,Mid West-Gascoyne,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,2160,No,No,,2,0,No,No,0,No,247653
116.016060369,-31.90890452,126665,H018,Roe Hwy,Roe Hwy,38.35,38.35,Left,28.59,28.59,State Road,Left,07,Metropolitan,106,Mundaring,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,247829
118.60890336,-20.359686274,126666,H006,Great Northern Hwy,Great Northern Hwy,1608.46,1608.46,Single,1601.29,1601.29,State Road,Left,11,Pilbara,813,Port Hedland (T),Major Rest Area,No,,Main Roads,Yes,No,,Surfaced,Single Seal,2730,No,Yes,,3,0,No,No,2,Yes,247653
116.232558544,-31.7722055899999,126667,M026,Toodyay,Toodyay Rd,1.84,1.84,Single,1.84,1.84,State Road,Right,07,Metropolitan,109,Swan (C),Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,3,0,No,No,0,No,247858
123.668939278,-17.357499275,126668,H047,Derby Hwy,Derby Hwy,34.44,34.44,Single,34.44,34.44,State Road,Left,06,Kimberley,003,Derby - West Kimberley,Heavy Vehicle Rest Area,No,,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,No,No,Powered Site,,,No,No,,No,247623
117.834932878,-31.933801376,126669,M041,York Merredin,Bruce Rock Quairading Rd,112.2,112.2,Single,112.58,112.58,State Road,Left,08,Wheatbelt,403,Bruce Rock,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1200,No,Yes,,0,0,No,No,0,No,247884
116.743491419,-33.335498877,126670,M037,Collie Lake King,Coalfields Rd,97.5,97.5,Single,62.63,62.63,State Road,Right,08,Wheatbelt,316,West Arthur,Major Rest Area,No,,Other,Yes,No,,Surfaced,Single Seal,,Yes,Yes,Powered Site,2,1,Yes,No,3,Yes,247616
117.836732497,-28.099148081,126671,H006,Great Northern Hwy,Great Northern Hwy,546.28,546.28,Single,541.36,541.36,State Road,Left,14,Mid West-Gascoyne,704,Mount Magnet,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1338,No,No,,2,0,No,No,0,No,247653
117.483547461,-31.977940539,126672,M041,York Merredin,Bruce Rock Quairading Rd,76.14,76.14,Single,76.52,76.52,State Road,Left,08,Wheatbelt,424,Quairading,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Unsurfaced,,800,No,Yes,,1,0,No,No,0,No,247884
118.802119054,-22.9647538849999,126673,H006,Great Northern Hwy,Great Northern Hwy,1284.5,1284.5,Single,1277.34,1277.34,State Road,Left,11,Pilbara,812,East Pilbara,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,11690,No,No,,2,0,No,No,0,No,247653
115.860311966,-21.678902031,126674,H007,North West Coastal Hwy,North West Coastal Hwy,948.82,948.82,Single,944.62,944.62,State Road,Right,11,Pilbara,811,Ashburton,Minor Rest Area,No,Mesa A Minesite,Main Roads,Yes,No,,Surfaced,Single Seal,2969,No,No,,4,0,No,No,2,Yes,247803
118.843999876,-23.047592191,126675,H006,Great Northern Hwy,Great Northern Hwy,1273.1,1273.1,Single,1265.94,1265.94,State Road,Right,11,Pilbara,812,East Pilbara,Major Rest Area,No,Mount Robinson,Main Roads,No,No,,Unsurfaced,,,Yes,Yes,,1,1,Yes,No,5,Yes,247653
117.436318912,-32.335894636,126676,H052,Brookton Hwy,Brookton-Corrigin Rd,156.01,156.01,Single,154.83,154.83,State Road,Left,08,Wheatbelt,404,Corrigin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247583
115.922884064,-21.615596259,126677,H007,North West Coastal Hwy,North West Coastal Hwy,958.72,958.72,Single,954.52,954.52,State Road,Left,11,Pilbara,811,Ashburton,Major Rest Area,Yes,Robe River,Main Roads,No,No,,Surfaced,Single Seal,9732,Yes,Yes,,8,2,Yes,Yes,4,Yes,247803
126.571531497,-18.7887640499999,126678,H006,Great Northern Hwy,Great Northern Hwy,2669.04,2669.04,Single,2677.57,2677.57,State Road,Right,06,Kimberley,002,Halls Creek,Heavy Vehicle Rest Area,No,,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
115.260188324,-30.7868364989999,126679,M045,Indian Ocean Dr,Indian Ocean Dr,103.32,103.32,Single,103.32,103.32,State Road,Right,14,Mid West-Gascoyne,504,Dandaragan,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,553,No,No,,2,0,No,No,0,No,247614
115.16836847,-30.709101424,126680,M045,Indian Ocean Dr,Indian Ocean Dr,118.05,118.05,Single,118.05,118.05,State Road,Left,14,Mid West-Gascoyne,504,Dandaragan,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,655,Yes,No,,2,0,No,No,1,Yes,247614
115.226051357,-30.790382612,126681,M045,Indian Ocean Dr,Indian Ocean Dr,106.64,106.64,Single,106.64,106.64,State Road,Left,14,Mid West-Gascoyne,504,Dandaragan,Minor Rest Area,No,Wedge Lookout,Main Roads,No,No,,Surfaced,Two Coat Seal,1946,Yes,No,,2,0,No,No,1,Yes,247614
113.95355458,-23.4394011649999,126682,H048,Minilya Exmouth Rd,Minilya Exmouth Rd,37.51,37.51,Single,37.51,37.51,State Road,Left,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,Tropic of Capricorn,Main Roads,No,No,,Unsurfaced,,455,No,No,,1,0,No,No,0,No,247789
113.953754979,-23.440376133,126683,H048,Minilya Exmouth Rd,Minilya Exmouth Rd,37.4,37.4,Single,37.4,37.4,State Road,Right,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,Tropic of Capricorn,Main Roads,No,No,,Unsurfaced,,360,No,No,,1,0,No,No,0,No,247789
115.367803871,-30.913133791,126684,M045,Indian Ocean Dr,Indian Ocean Dr,83.87,83.87,Single,83.87,83.87,State Road,Right,14,Mid West-Gascoyne,507,Gingin,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,1291,Yes,No,,2,0,No,No,1,Yes,247614
115.367806318,-30.9214332339999,126685,M045,Indian Ocean Dr,Indian Ocean Dr,82.95,82.95,Single,82.95,82.95,State Road,Left,14,Mid West-Gascoyne,507,Gingin,Minor Rest Area,No,Nilgen,Main Roads,No,No,,Surfaced,Single Seal,1291,Yes,No,,3,3,Yes,Yes,1,Yes,247614
113.898556752,-23.2830664689999,126686,H048,Minilya Exmouth Rd,Minilya Exmouth Rd,56.45,56.45,Single,56.45,56.45,State Road,Right,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1150,No,No,,1,0,No,No,0,No,247789
121.48385484,-30.8022678089999,126687,H041,Anzac Dr,Anzac Dr,6.35,6.35,Single,6.35,6.35,State Road,Right,05,Goldfields - Esperance,605,Kalgoorlie - Boulder (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,2,No,247568
128.283365078,-16.745770847,126688,H006,Great Northern Hwy,Great Northern Hwy,3015.22,3015.22,Single,3015.67,3015.67,State Road,Left,06,Kimberley,004,Wyndham - East Kimberley,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
128.223266383,-16.3914734379999,126689,H006,Great Northern Hwy,Great Northern Hwy,3061.61,3061.61,Single,3062.06,3062.06,State Road,Right,06,Kimberley,004,Wyndham - East Kimberley,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
128.382590761,-16.1327251189999,126690,H006,Great Northern Hwy,Great Northern Hwy,3098.59,3098.59,Single,3099.18,3099.18,State Road,Right,06,Kimberley,004,Wyndham - East Kimberley,Minor Rest Area,No,Dunham River,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
126.519940734,-16.1190705659999,126691,M012,Gibb River,Gibb River Wyndham Rd,406.46,406.46,Single,406.46,406.46,State Road,Left,06,Kimberley,004,Wyndham - East Kimberley,Major Rest Area,No,,Other,Yes,No,,Unsurfaced,,,Yes,Yes,,,2,Yes,No,2,No,247644
